REF_DATE,cpi_trim_mom,cpi_trim_mom_saar,cpi_trim_mm3_mom,cpi_trim_mm3_saar,cpi_trim_yoy,cpi_trim_mom_pct,cpi_trim_mom_saar_pct,cpi_trim_mm3_saar_pct,cpi_trim_yoy_pct
1949-01-01,,,,,,,,,
1949-02-01,0.005091107298323134,0.06283333233388544,,,,0.5091107298323133,6.283333233388544,,
1949-03-01,0.002649276882590249,0.032258669934223105,,,,0.2649276882590249,3.2258669934223105,,
1949-04-01,0.005968463603616289,0.07402006086299728,0.004569615928176557,0.05623477266777588,,0.596846360361629,7.402006086299728,5.623477266777588,
1949-05-01,0.007069691198044896,0.08821399656277351,0.005229143894750478,0.06458625718139088,,0.7069691198044896,8.82139965627735,6.458625718139088,
1949-06-01,0.0049780540924347794,0.061399642491211104,0.006005402964698654,0.0744934152049781,,0.49780540924347794,6.13996424912111,7.44934152049781,
1949-07-01,0.005472505453800766,0.06768315848729878,0.005840083581426813,0.07237643899542734,,0.5472505453800766,6.768315848729878,7.237643899542734,
1949-08-01,0.006376861455514811,0.07926406072140635,0.005609140333916785,0.06942552548781689,,0.6376861455514811,7.926406072140635,6.942552548781689,
1949-09-01,0.003917546170656873,0.04803681157271278,0.0052556376933241495,0.06492300455391042,,0.3917546170656873,4.803681157271278,6.492300455391042,
1949-10-01,0.00771484833094957,0.09660922116100235,0.006003085319040417,0.07446371043277211,,0.771484833094957,9.660922116100235,7.446371043277211,
1949-11-01,0.00764599541994473,0.09571043869728246,0.006426129973850391,0.07989827316913134,,0.764599541994473,9.571043869728246,7.989827316913134,
1949-12-01,0.00796913437584416,0.09993444465213663,0.007776659375579487,0.09741665711327285,,0.796913437584416,9.993444465213663,9.741665711327286,
1950-01-01,0.004515621741419123,0.05555372063731223,0.0067102505124026724,0.08356230511640184,0.0716017199363217,0.4515621741419123,5.555372063731223,8.356230511640184,7.1601719936321695
1950-02-01,0.006002481985016261,0.07445597775220048,0.0061624127007598485,0.07650752947483408,0.07257340367193055,0.6002481985016261,7.4455977752200475,7.650752947483408,7.257340367193055
1950-03-01,0.015883322356414657,0.20816421317812428,0.008800475360950013,0.11087025603645273,0.08673038311178272,1.5883322356414658,20.816421317812427,11.087025603645273,8.67303831117827
1950-04-01,0.004970281171077627,0.06130113496697431,0.008952028504169516,0.11287455790200407,0.08565206384375834,0.4970281171077627,6.130113496697431,11.287455790200408,8.565206384375834
1950-05-01,0.00576036704253775,0.07135700595034211,0.008871323523343345,0.11180681614691168,0.08424057218226699,0.576036704253775,7.135700595034211,11.180681614691167,8.4240572182267
1950-06-01,0.00988239610086007,0.12525155469447768,0.006871014771491816,0.08564057348517018,0.08953171915183411,0.988239610086007,12.525155469447768,8.564057348517018,8.953171915183411
1950-07-01,0.009683794667852323,0.12259894864033316,0.008442185937083381,0.10614500245863412,0.09409507931568095,0.9683794667852322,12.259894864033317,10.614500245863411,9.409507931568095
1950-08-01,0.005576185761032786,0.06900505066953211,0.008380792176581726,0.10533717032455514,0.09322461480977706,0.5576185761032786,6.900505066953211,10.533717032455513,9.322461480977706
1950-09-01,0.0132311529718135,0.1708531011479335,0.009497044466899536,0.12010986311189176,0.10336674674732671,1.32311529718135,17.08531011479335,12.010986311189175,10.33667467473267
1950-10-01,0.013589523881216283,0.17583222442548396,0.010798954204687523,0.1375681053884048,0.10979904419816755,1.3589523881216283,17.583222442548397,13.75681053884048,10.979904419816755
1950-11-01,0.005958513488495076,0.07389258917029506,0.010926396780508288,0.1392904085213602,0.10794048886907692,0.5958513488495076,7.389258917029506,13.929040852136021,10.794048886907692
1950-12-01,0.005775857952057721,0.0715550376202867,0.008441298440589695,0.10613332073718662,0.10552968116641881,0.5775857952057721,7.15550376202867,10.613332073718663,10.552968116641882
1951-01-01,0.020789153474989847,0.28006658543738494,0.010841174971847549,0.1381384269144208,0.12343967874084871,2.0789153474989845,28.006658543738496,13.81384269144208,12.343967874084871
1951-02-01,0.01128337665410799,0.14412749139880177,0.012616129360385185,0.16235312804747792,0.1293370465075787,1.128337665410799,14.412749139880177,16.235312804747792,12.933704650757871
1951-03-01,0.011261473708946798,0.14383016492445155,0.014444667946014879,0.187791916428671,0.12419903037317748,1.1261473708946799,14.383016492445154,18.779191642867097,12.419903037317749
1951-04-01,0.00595790485944228,0.07388479242664525,0.009500918407499021,0.12016144520241223,0.12530382482693936,0.595790485944228,7.388479242664525,12.016144520241223,12.530382482693936
1951-05-01,0.0145426927876448,0.18916995133949221,0.010587357118677957,0.13471377929607753,0.1351300071619077,1.45426927876448,18.91699513394922,13.471377929607753,13.51300071619077
1951-06-01,0.047304874388181394,0.7413156293529661,0.022601824011756155,0.30761157555373453,0.17719369518173633,4.730487438818139,74.13156293529661,30.76115755537345,17.719369518173632
1951-07-01,0.005184143891152634,0.06401451181605133,0.02234390368899294,0.3036593962930405,0.1719475373719117,0.5184143891152634,6.401451181605133,30.36593962930405,17.19475373719117
1951-08-01,0.008689818014124766,0.10940889486534955,0.020392945431152932,0.27411717210541253,0.1755763162779389,0.8689818014124766,10.940889486534955,27.411717210541255,17.55763162779389
1951-09-01,0.007117773511445581,0.08883763866961192,0.006997245138907658,0.08727496763822895,0.16848341937583533,0.7117773511445581,8.883763866961193,8.727496763822895,16.848341937583534
1951-10-01,0.003803228623875362,0.04660561048692968,0.006536940049815234,0.08132593205069538,0.1572016100478031,0.3803228623875362,4.660561048692968,8.132593205069538,15.720161004780309
1951-11-01,0.0065350038796764326,0.08130097190769625,0.005818668671665789,0.07210249299431659,0.15786477418420342,0.6535003879676432,8.130097190769625,7.210249299431659,15.786477418420342
1951-12-01,0.004157102926199368,0.05104176826585016,0.004831778476583719,0.05954727178800123,0.15600123828039747,0.4157102926199368,5.104176826585016,5.954727178800123,15.600123828039747
1952-01-01,0.003982316761331851,0.048848504404197524,0.004891474522402549,0.06030287830951564,0.13696819508393898,0.3982316761331851,4.884850440419752,6.030287830951564,13.696819508393897
1952-02-01,0.003966062045370637,0.04864474922410422,0.00403516057763395,0.049511159965101026,0.12874146637899053,0.39660620453706374,4.864474922410422,4.951115996510103,12.874146637899052
1952-03-01,0.017319846424452258,0.22882546979517238,0.008422741743718246,0.10588909309413408,0.1355036507205829,1.7319846424452259,22.882546979517237,10.588909309413408,13.550365072058291
1952-04-01,0.0031379141983652863,0.038311685426043685,0.008141274222729393,0.10219071010437975,0.13232050590390365,0.31379141983652864,3.8311685426043685,10.219071010437975,13.232050590390365
